ID,EVENT_TYPE,LHS_LABEL,RHS_LABEL,LHS,RHS_ID,LHS_ID,RHS,DATE,ANNOTATION,COMMENT,
1267,companytechnology,company,technology,Illumina Technologies,33350929,33321535,Genomics,18/3/2013,TRUE,,
1268,companytechnology,company,technology,"Illumina, Inc.",33350929,33321536,Genomics,18/3/2013,TRUE,,
1269,companytechnology,company,technology,IMEGEN,33350929,33321537,Genomics,1/0/2009,TRUE,,
1270,companytechnology,company,technology,Incyte Corporation,33350929,33321538,Genomics,1/0/2012,TRUE,,
1271,companytechnology,company,technology,Incyte Corporation,33350929,33321539,Genomics,24/3/2013,TRUE,,
1272,companytechnology,company,technology,Incyte Corporation,33350929,33321540,Genomics,1/0/1980,TRUE,,
1273,companytechnology,company,technology,Incyte Corporation,33350929,33321541,Genomics,18/3/2013,TRUE,,
1274,companytechnology,company,technology,NYSE Monsanto Co.,33350929,33321542,Genomics,1/9/2012,TRUE,,
1275,companytechnology,company,technology,NYSE Monsanto Co.,33350929,33321543,Genomics,1/0/2013,TRUE,,
1276,companytechnology,company,technology,Oxford Bioscience,33350929,33321544,Genomics,1/0/1992,TRUE,,
1277,companytechnology,company,technology,PacBio,33350929,33321545,Genomics,1/0/2011,TRUE,,
1278,companytechnology,company,technology,PATHWAY GENOMICS,33350929,33321546,Genomics,1/0/2010,TRUE,,
1279,companytechnology,company,technology,Sabeti,33350929,33321547,Genomics,1/0/2007,TRUE,,
1280,companytechnology,company,technology,Sabeti,33350929,33321548,Genomics,1/0/2009,TRUE,,
1281,companytechnology,company,technology,Sabeti,33350929,33321549,Genomics,20/10/2012,TRUE,,
1282,companytechnology,company,technology,Scarab Genomics,33350929,33321550,Genomics,15/3/2013,TRUE,,
1283,companytechnology,company,technology,Sengenics,33350929,33321551,Genomics,9/3/2013,TRUE,,
1284,companytechnology,company,technology,Sequana Therapeutics Incorporated,33350929,33321552,Genomics,1/0/1990,TRUE,,
1285,companytechnology,company,technology,Sequana Therapeutics Incorporated,33350929,33321553,Genomics,1/0/2012,TRUE,,
1286,companytechnology,company,technology,Thermo Fisher Buying Life Technologies,33350929,33321554,Genomics,15/3/2013,TRUE,,
1287,companytechnology,company,technology,Intelligraphics,42570229,33321555,hardware-based technology,1/0/2013,TRUE,,
1288,companytechnology,company,technology,Intelligraphics,42570229,33321556,hardware-based technology,23/3/2013,TRUE,,
1289,companytechnology,company,technology,GCT Semiconductor (News - Alert) Inc.,201726612,33321557,mobile application processor,1/0/2012,TRUE,,
1290,companytechnology,company,technology,GCT Semiconductor (News - Alert) Inc.,201726612,33321558,mobile application processor,15/3/2013,TRUE,,
1291,companytechnology,company,technology,GCT Semiconductor Inc.,201726612,33321559,mobile application processor,15/3/2013,TRUE,,
1292,companytechnology,company,technology,GCT Semiconductor Inc.,201726612,33321560,mobile application processor,1/0/2012,TRUE,,
1293,companytechnology,company,technology,Samsung C&T Corporation,201726612,33321561,mobile application processor,19/2/2012,TRUE,,
1294,companytechnology,company,technology,Intel,41455130,33321562,Mobile Processor,6/4/2013,TRUE,,
1295,companytechnology,company,technology,Intel,41455130,33321563,Mobile Processor,1/0/2014,TRUE,,
1296,companytechnology,company,technology,NVDA/Nvidia,41455130,33321564,Mobile Processor,1/0/2012,TRUE,,
1297,companytechnology,company,technology,NVDA/Nvidia,41455130,33321565,Mobile Processor,12/3/2013,TRUE,,
1298,companytechnology,company,technology,NVDA/Nvidia,41455130,33321566,Mobile Processor,1/0/2013,TRUE,,
1299,companytechnology,company,technology,CHINA DEVELOPMENT BANK CORPORATION,34124181,33321567,MPLS,2/3/2013,FALSE,RHS,
1300,companytechnology,company,technology,CHINA DEVELOPMENT BANK CORPORATION,34124181,33321568,MPLS,3/3/2013,FALSE,RHS,
1301,companytechnology,company,technology,The Star Tribune Company,34124181,33321569,MPLS,17/3/2013,FALSE,RHS,
1302,companytechnology,company,technology,Sprint Nextel Corp.,34124181,33321570,MPLS,8/3/2013,TRUE,,
1303,companytechnology,company,technology,Sprint Nextel Corp.,34124181,33321571,MPLS,16/3/2013,TRUE,,
1304,companytechnology,company,technology,Sprint Nextel Corp.,34124181,33321572,MPLS,17/3/2013,TRUE,,
1305,companytechnology,company,technology,Earthlink Inc,34124181,33321573,MPLS,9/3/2013,TRUE,,
1306,companytechnology,company,technology,Earthlink Inc,34124181,33321574,MPLS,12/3/2013,TRUE,,
1307,companytechnology,company,technology,Hughes Network Systems,34124181,33321575,MPLS,1/0/2008,TRUE,,
1308,companytechnology,company,technology,Hughes Network Systems,34124181,33321576,MPLS,2/3/2013,TRUE,,
1309,companytechnology,company,technology,Hughes Network SystemsHughes Network Systems LLC,34124181,33321577,MPLS,1/0/2008,TRUE,,
1310,companytechnology,company,technology,Interfusion Networks,34124181,33321578,MPLS,11/5/2011,TRUE,,
1311,companytechnology,company,technology,RENTELECOM,34124181,33321579,MPLS,1/0/2006,TRUE,,
1312,companytechnology,company,technology,RENTELECOM,34124181,33321580,MPLS,1/0/2013,TRUE,,
1313,companytechnology,company,technology,Tata Communications International Pte Ltd.,34124181,33321581,MPLS,10/3/2013,TRUE,,
1314,companytechnology,company,technology,UNITED NETWORK SERVICES,34124181,33321582,MPLS,9/3/2013,TRUE,,
1315,companytechnology,company,technology,United Network Services Inc.,34124181,33321583,MPLS,4/3/2013,TRUE,,
1316,companytechnology,company,technology,United Networks Services Inc.,34124181,33321584,MPLS,9/3/2013,TRUE,,
1317,companytechnology,company,technology,InfineraInfinera,33421864,33321585,optical networking,1/0/2004,FALSE,RHS,
1318,companytechnology,company,technology,Alliance Fiber Optic Products Inc.,33421864,33321586,optical networking,1/0/1995,TRUE,,
1319,companytechnology,company,technology,CIENA,33421864,33321587,optical networking,1/10/2012,TRUE,,
1320,companytechnology,company,technology,CIENA,33421864,33321588,optical networking,1/0/2013,TRUE,,
1321,companytechnology,company,technology,ClariPhy,33421864,33321589,optical networking,20/5/2011,TRUE,,
1322,companytechnology,company,technology,Finisar,33421864,33321590,optical networking,5/3/2011,TRUE,,
1323,companytechnology,company,technology,Finisar,33421864,33321591,optical networking,6/3/2011,TRUE,,
1324,companytechnology,company,technology,Menara Networks,33421864,33321592,optical networking,24/3/2013,TRUE,,
1325,companytechnology,company,technology,Nortel Networks,33421864,33321593,optical networking,1/0/2010,TRUE,,
1326,companytechnology,company,technology,Nortel Networks,33421864,33321594,optical networking,1/0/2009,TRUE,,
1327,companytechnology,company,technology,Nortel Networks,33421864,33321595,optical networking,1/3/2009,TRUE,,
1328,companytechnology,company,technology,Nortel Networks,33421864,33321596,optical networking,7/9/2009,TRUE,,
1329,companytechnology,company,technology,Nortel Networks Limited,33421864,33321597,optical networking,1/0/2009,TRUE,,
1330,companytechnology,company,technology,Nortel Networks Limited,33421864,33321598,optical networking,1/3/2009,TRUE,,
1331,companytechnology,company,technology,Nortel Networks Limited,33421864,33321599,optical networking,7/9/2009,TRUE,,
1332,companytechnology,company,technology,Oplink Communications Inc.,33421864,33321600,optical networking,1/0/1995,TRUE,,
1333,companytechnology,company,technology,Tejas Networks India Ltd.,33421864,33321601,optical networking,1/0/2009,TRUE,,
1334,companytechnology,company,technology,Tejas Networks India Ltd.,33421864,33321602,optical networking,1/6/2012,TRUE,,
1335,companytechnology,company,technology,Tpack A/S,33421864,33321603,optical networking,24/3/2013,TRUE,,
1336,companytechnology,company,technology,Tpack A/S,33421864,33321604,optical networking,25/3/2013,TRUE,,
1337,companytechnology,company,technology,Tpack A/S,33421864,33321605,optical networking,16/3/2013,TRUE,,
1338,companytechnology,company,technology,Tpack A/S,33421864,33321606,optical networking,15/3/2013,TRUE,,
1339,companytechnology,company,technology,Tpack A/S,33421864,33321607,optical networking,1/0/2017,TRUE,,
1340,companytechnology,company,technology,Transmode Holding AB,33421864,33321608,optical networking,11/3/2013,TRUE,,
1341,companytechnology,company,technology,Transmode Holding AB,33421864,33321609,optical networking,15/3/2013,TRUE,,
1342,companytechnology,company,technology,Transmode Systems AB,33421864,33321610,optical networking,23/3/2013,TRUE,,
1343,companytechnology,company,technology,Transmode Systems AB,33421864,33321611,optical networking,24/3/2013,TRUE,,
1344,companytechnology,company,technology,Transmode Systems AB,33421864,33321612,optical networking,1/3/2013,TRUE,,
1345,companytechnology,company,technology,Xtera Communications Inc.,33421864,33321613,optical networking,1/6/2011,TRUE,,
1346,companytechnology,company,technology,Xtera Communications Inc.,33421864,33321614,optical networking,23/3/2013,TRUE,,
1347,companytechnology,company,technology,Xtera Communications Inc.,33421864,33321615,optical networking,22/3/2013,TRUE,,
1348,companytechnology,company,technology,Xtera Communications Inc.,33421864,33321616,optical networking,8/9/2012,TRUE,,
1349,companytechnology,company,technology,Xtera Communications Inc.,33421864,33321617,optical networking,29/7/2012,TRUE,,
1350,companytechnology,company,technology,Xtera Communications Inc.,33421864,33321618,optical networking,4/2/2013,TRUE,,
1351,companytechnology,company,technology,Fujitsu Corp.,33421864,33321619,optical networking,31/2/2012,TRUE,,
1352,companytechnology,company,technology,Infinera Corporation,33421864,33321620,optical networking,19/1/2013,TRUE,,
1353,companytechnology,company,technology,Infinera Corporation,33421864,33321621,optical networking,1/0/2002,TRUE,,
1354,companytechnology,company,technology,Infinera Corporation,33421864,33321622,optical networking,18/8/2012,TRUE,,
1355,companytechnology,company,technology,Infinera Corporation,33421864,33321623,optical networking,19/8/2012,TRUE,,
1356,companytechnology,company,technology,Infinera Corporation,33421864,33321624,optical networking,3/3/2013,TRUE,,
1357,companytechnology,company,technology,Infinera Corporation,33421864,33321625,optical networking,1/0/2013,TRUE,,
1358,companytechnology,company,technology,Infinera Corporation,33421864,33321626,optical networking,24/3/2013,TRUE,,
1359,companytechnology,company,technology,Infinera Corporation,33421864,33321627,optical networking,24/6/2013,TRUE,,
1360,companytechnology,company,technology,Infinera Corporation,33421864,33321628,optical networking,30/8/2011,TRUE,,
1361,companytechnology,company,technology,Infinera Corporation,33421864,33321629,optical networking,31/11/2011,TRUE,,
1362,companytechnology,company,technology,Infinera Corporation,33421864,33321630,optical networking,29/11/2012,TRUE,,
1363,companytechnology,company,technology,Intel,33421864,33321631,optical networking,1/0/2014,TRUE,,
1364,companytechnology,company,technology,Lightwire Inc.,33421864,33321632,optical networking,20/1/2012,TRUE,,
1365,companytechnology,company,technology,Adaptiva,37185708,33321633,P2P,1/0/2004,FALSE,,
1366,companytechnology,company,technology,ADP Canada,37185708,33321634,P2P,9/3/2013,FALSE,RHS,
1367,companytechnology,company,technology,Bloomberg News,37185708,33321635,P2P,20/0/2011,FALSE,RHS,
1368,companytechnology,company,technology,CSO Partnerships,37185708,33321636,P2P,1/0/2020,FALSE,RHS,
1369,companytechnology,company,technology,State Street Corporation,37185708,33321637,P2P,1/0/2013,FALSE,RHS,
1370,companytechnology,company,technology,State Street Corporation,37185708,33321638,P2P,1/2/2013,FALSE,RHS,
1371,companytechnology,company,technology,State Street Corporation,37185708,33321639,P2P,8/3/2013,FALSE,RHS,
1372,companytechnology,company,technology,The Members Group,37185708,33321640,P2P,1/0/2012,FALSE,RHS,
1373,companytechnology,company,technology,RelayRides,37185708,33321641,P2P,16/3/2013,FALSE,,
1374,companytechnology,company,technology,RelayRides,37185708,33321642,P2P,17/3/2013,FALSE,,
1375,companytechnology,company,technology,Siteworx' Web Event Featuring Forrester Research Inc.,37185708,33321643,P2P,1/3/2013,FALSE,RHS,
1376,companytechnology,company,technology,Siteworx' Web Event Featuring Forrester Research Inc.,37185708,33321644,P2P,2/3/2013,FALSE,RHS,
1377,companytechnology,company,technology,Siteworx' Web Event Featuring Forrester Research Inc.,37185708,33321645,P2P,3/3/2013,FALSE,RHS,
1378,companytechnology,company,technology,Siteworx' Web Event Featuring Forrester Research Inc.,37185708,33321646,P2P,4/3/2013,FALSE,RHS,
1379,companytechnology,company,technology,Siteworx' Web Event Featuring Forrester Research Inc.,37185708,33321647,P2P,5/3/2013,FALSE,RHS,
1380,companytechnology,company,technology,Software Spotify Linux Music,37185708,33321648,P2P,1/0/2010,FALSE,RHS,
1381,companytechnology,company,technology,Software Spotify Linux Music,37185708,33321649,P2P,1/0/2011,FALSE,RHS,
1382,companytechnology,company,technology,Bitcoinica,37185708,33321650,P2P,11/4/2012,TRUE,,
1383,companytechnology,company,technology,BitTorrent Inc.,37185708,33321651,P2P,26/3/2010,TRUE,,
1384,companytechnology,company,technology,BitTorrent Inc.,37185708,33321652,P2P,21/3/2013,TRUE,,
1385,companytechnology,company,technology,BitTorrent Inc.,37185708,33321653,P2P,26/3/2013,TRUE,,
1386,companytechnology,company,technology,BitTorrent Inc.,37185708,33321654,P2P,21/8/2010,TRUE,,
1387,companytechnology,company,technology,Comcast Corp.,37185708,33321655,P2P,1/3/2010,TRUE,,
1388,companytechnology,company,technology,Comcast Corp.,37185708,33321656,P2P,5/4/2010,TRUE,,
1389,companytechnology,company,technology,Comcast Corp.,37185708,33321657,P2P,6/4/2010,TRUE,,
1390,companytechnology,company,technology,Comcast Corp.,37185708,33321658,P2P,10/9/2010,TRUE,,
1391,companytechnology,company,technology,CounterPath,37185708,33321659,P2P,31/6/2008,TRUE,,
1392,companytechnology,company,technology,CounterPath,37185708,33321660,P2P,1/9/2008,TRUE,,
1393,companytechnology,company,technology,CounterPath,37185708,33321661,P2P,1/0/2009,TRUE,,
1394,companytechnology,company,technology,CounterPath,37185708,33321662,P2P,30/3/2009,TRUE,,
1395,companytechnology,company,technology,Microsoft Corporation,37185708,33321663,P2P,12/5/2009,TRUE,,
1396,companytechnology,company,technology,Microsoft Corporation,37185708,33321664,P2P,25/1/2010,TRUE,,
1397,companytechnology,company,technology,Microsoft Corporation,37185708,33321665,P2P,26/1/2010,TRUE,,
1398,companytechnology,company,technology,Microsoft Corporation,37185708,33321666,P2P,27/1/2010,TRUE,,
1399,companytechnology,company,technology,StarHub Inc.,37185708,33321667,P2P,5/3/2013,TRUE,,
1400,companytechnology,company,technology,TelstraClear,37185708,33321668,P2P,1/1/2013,TRUE,,
1401,companytechnology,company,technology,The Pirate,37185708,33321669,P2P,17/11/2010,TRUE,,
1402,companytechnology,company,technology,The Pirate,37185708,33321670,P2P,6/5/2011,TRUE,,
1403,companytechnology,company,technology,The Pirate,37185708,33321671,P2P,1/0/2003,TRUE,,
1404,companytechnology,company,technology,The Pirate,37185708,33321672,P2P,29/10/2010,TRUE,,
1405,companytechnology,company,technology,Tiversa,37185708,33321673,P2P,1/0/2009,TRUE,,
1406,companytechnology,company,technology,Tiversa,37185708,33321674,P2P,10/8/2011,TRUE,,
1407,companytechnology,company,technology,Tiversa,37185708,33321675,P2P,1/0/2012,TRUE,,
1408,companytechnology,company,technology,Tiversa,37185708,33321676,P2P,31/7/2012,TRUE,,
1409,companytechnology,company,technology,Tiversa,37185708,33321677,P2P,24/8/2012,TRUE,,
1410,companytechnology,company,technology,Tyler Technologies,37185708,33321678,P2P,1/9/2012,TRUE,,
1411,companytechnology,company,technology,Tyler Technologies,37185708,33321679,P2P,1/0/2012,TRUE,,
1412,companytechnology,company,technology,Tyler Technologies,37185708,33321680,P2P,5/10/2012,TRUE,,
1413,companytechnology,company,technology,Tyler Technologies,37185708,33321681,P2P,1/11/2012,TRUE,,
1414,companytechnology,company,technology,Verizon Ventures,37185708,33321682,P2P,1/11/2012,TRUE,,
1415,companytechnology,company,technology,LimeWire Inc.,37185708,33321683,P2P,24/9/2010,TRUE,,
1416,companytechnology,company,technology,LimeWire Inc.,37185708,33321684,P2P,31/0/2012,TRUE,,
1417,companytechnology,company,technology,LimeWire Inc.,37185708,33321685,P2P,29/9/2010,TRUE,,
1418,companytechnology,company,technology,LimeWire Inc.,37185708,33321686,P2P,1/0/2000,TRUE,,
1419,companytechnology,company,technology,LimeWire Inc.,37185708,33321687,P2P,26/9/2010,TRUE,,
1420,companytechnology,company,technology,LimeWire Inc.,37185708,33321688,P2P,22/9/2010,TRUE,,
1421,companytechnology,company,technology,LimeWire Inc.,37185708,33321689,P2P,7/2/2012,TRUE,,
1422,companytechnology,company,technology,MasterCard Inc.,37185708,33321690,P2P,1/0/2011,TRUE,,
1423,companytechnology,company,technology,OpenCoin,37185708,33321691,P2P,11/3/2013,TRUE,,
1424,companytechnology,company,technology,Skype S.A.R.L.,37185708,33321692,P2P,1/0/2012,TRUE,,
1425,companytechnology,company,technology,Skype S.A.R.L.,37185708,33321693,P2P,1/0/2011,TRUE,,
1426,companytechnology,company,technology,Abraxas Corp.,33782149,33321694,PDF technology,13/7/2009,FALSE,RHS,
1427,companytechnology,company,technology,adobe software,33782149,33321695,PDF technology,11/0/1533,FALSE,time,
1428,companytechnology,company,technology,adobe software,33782149,33321696,PDF technology,1/0/1707,FALSE,time,
1429,companytechnology,company,technology,Akamai Advertising Decision Solutions,33782149,33321697,PDF technology,1/0/2001,FALSE,RHS,
1430,companytechnology,company,technology,Amazon com Inc,33782149,33321698,PDF technology,16/3/2010,FALSE,RHS,
1431,companytechnology,company,technology,American Tradition Partnership,33782149,33321699,PDF technology,1/0/2010,FALSE,RHS,
1432,companytechnology,company,technology,AnnuAl RepoRt 2012 Hospira Inc.,33782149,33321700,PDF technology,1/0/2012,FALSE,RHS,
1433,companytechnology,company,technology,AP - Nissan Motor Co.,33782149,33321701,PDF technology,1/0/2007,FALSE,RHS,
1434,companytechnology,company,technology,Apple,33782149,33321702,PDF technology,22/3/2013,FALSE,RHS,
1435,companytechnology,company,technology,Apple,33782149,33321703,PDF technology,3/6/2011,FALSE,RHS,
1436,companytechnology,company,technology,Apple,33782149,33321704,PDF technology,1/0/2011,FALSE,RHS,
1437,companytechnology,company,technology,Barrick Gold Corp,33782149,33321705,PDF technology,1/0/2012,FALSE,RHS,
1438,companytechnology,company,technology,Barrick Gold Corp,33782149,33321706,PDF technology,1/0/2013,FALSE,RHS,
1439,companytechnology,company,technology,Berkshire Hathaway Inc.,33782149,33321707,PDF technology,8/7/2010,FALSE,RHS,
1440,companytechnology,company,technology,BLUEBEAM SOFTWARE INC,33782149,33321708,PDF technology,1/0/2012,FALSE,RHS,
1441,companytechnology,company,technology,Boko Haram,33782149,33321709,PDF technology,9/10/2012,FALSE,RHS,
1442,companytechnology,company,technology,"BuzzFeed, Inc.",33782149,33321710,PDF technology,25/3/2013,FALSE,RHS,
1443,companytechnology,company,technology,California Fuel Cell Partnership,33782149,33321711,PDF technology,1/10/2012,FALSE,RHS,
1444,companytechnology,company,technology,Citibank Greece,33782149,33321712,PDF technology,3/3/2008,FALSE,RHS,
1445,companytechnology,company,technology,Citibank Greece,33782149,33321713,PDF technology,21/2/2012,FALSE,RHS,
1446,companytechnology,company,technology,Citibank Greece,33782149,33321714,PDF technology,1/0/2020,FALSE,RHS,
1447,companytechnology,company,technology,Clean Air Asia,33782149,33321715,PDF technology,1/0/2008,FALSE,RHS,
1448,companytechnology,company,technology,Competition & Consumer Commission,33782149,33321716,PDF technology,5/3/2013,FALSE,RHS,
1449,companytechnology,company,technology,Consumer Electronic Show,33782149,33321717,PDF technology,23/0/2012,FALSE,RHS,
1450,companytechnology,company,technology,CrawfordTech,33782149,33321718,PDF technology,16/3/2013,FALSE,RHS,
1451,companytechnology,company,technology,CSB,33782149,33321719,PDF technology,19/3/2013,FALSE,RHS,
1452,companytechnology,company,technology,Standard & Poor's Credit Market Services Europe Limited (Niederlassung Deutschland),33782149,33321720,PDF technology,4/3/2011,FALSE,RHS,
1453,companytechnology,company,technology,Stora Enso OYJ,33782149,33321721,PDF technology,1/0/2013,FALSE,RHS,
1454,companytechnology,company,technology,Stora Enso OYJ,33782149,33321722,PDF technology,1/0/2014,FALSE,RHS,
1455,companytechnology,company,technology,Stora Enso OYJ,33782149,33321723,PDF technology,5/1/2014,FALSE,RHS,
1456,companytechnology,company,technology,Stora Enso OYJ,33782149,33321724,PDF technology,17/1/2014,FALSE,RHS,
1457,companytechnology,company,technology,Stora Enso OYJ,33782149,33321725,PDF technology,3/2/2014,FALSE,RHS,
1458,companytechnology,company,technology,Stora Enso OYJ,33782149,33321726,PDF technology,23/3/2014,FALSE,RHS,
1459,companytechnology,company,technology,Stora Enso OYJ,33782149,33321727,PDF technology,21/6/2014,FALSE,RHS,
1460,companytechnology,company,technology,Stora Enso OYJ,33782149,33321728,PDF technology,22/9/2014,FALSE,RHS,
1461,companytechnology,company,technology,Subaru of America Inc.,33782149,33321729,PDF technology,1/2/2013,FALSE,RHS,
1462,companytechnology,company,technology,Subaru of America Inc.,33782149,33321730,PDF technology,1/0/2014,FALSE,RHS,
1463,companytechnology,company,technology,Sun Pharma Global FZE,33782149,33321731,PDF technology,19/2/2013,FALSE,RHS,
1464,companytechnology,company,technology,Super Mario Bros.,33782149,33321732,PDF technology,1/0/2013,FALSE,RHS,
1465,companytechnology,company,technology,Surface Ship Combat Systems,33782149,33321733,PDF technology,4/5/2012,FALSE,RHS,
1466,companytechnology,company,technology,Symantec Enterprise,33782149,33321734,PDF technology,1/0/2012,FALSE,RHS,
1467,companytechnology,company,technology,The Edison Electric Institute,33782149,33321735,PDF technology,1/0/2010,FALSE,RHS,
1468,companytechnology,company,technology,The Volvo Group,33782149,33321736,PDF technology,1/3/2013,FALSE,RHS,
1469,companytechnology,company,technology,The Volvo Group,33782149,33321737,PDF technology,1/4/2013,FALSE,RHS,
1470,companytechnology,company,technology,THOMSON REUTERS (MARKETS) EUROPE SA SPOLKA AKCYJNA ODDZIAL W POLSCE,33782149,33321738,PDF technology,1/0/1980,FALSE,RHS,
1471,companytechnology,company,technology,THOMSON REUTERS (MARKETS) EUROPE SA SPOLKA AKCYJNA ODDZIAL W POLSCE,33782149,33321739,PDF technology,1/0/2012,FALSE,RHS,
1472,companytechnology,company,technology,THOMSON REUTERS (MARKETS) EUROPE SA SPOLKA AKCYJNA ODDZIAL W POLSCE,33782149,33321740,PDF technology,1/0/2013,FALSE,RHS,
1473,companytechnology,company,technology,"Town Sports International Holdings, Inc.",33782149,33321741,PDF technology,4/3/2011,FALSE,RHS,
1474,companytechnology,company,technology,U.S. State Department's Bureau,33782149,33321742,PDF technology,1/0/2008,FALSE,RHS,
1475,companytechnology,company,technology,Urbaenergia,33782149,33321743,PDF technology,1/0/1975,FALSE,RHS,
1476,companytechnology,company,technology,Urbaenergia,33782149,33321744,PDF technology,1/0/2005,FALSE,RHS,
1477,companytechnology,company,technology,Verizon Ventures,33782149,33321745,PDF technology,1/4/2010,FALSE,RHS,
1478,companytechnology,company,technology,Verizon Ventures,33782149,33321746,PDF technology,1/0/2012,FALSE,RHS,
1479,companytechnology,company,technology,Verizon Ventures,33782149,33321747,PDF technology,1/0/2013,FALSE,RHS,
1480,companytechnology,company,technology,Verizon Ventures,33782149,33321748,PDF technology,1/0/2011,FALSE,RHS,
1481,companytechnology,company,technology,Wave-Power Air-Compressing Company,33782149,33321749,PDF technology,1/0/1895,FALSE,RHS,
1482,companytechnology,company,technology,Wave-Power Air-Compressing Company,33782149,33321750,PDF technology,1/0/1900,FALSE,RHS,
1483,companytechnology,company,technology,Wave-Power Air-Compressing Company,33782149,33321751,PDF technology,1/0/1941,FALSE,RHS,
1484,companytechnology,company,technology,Wave-Power Air-Compressing Company,33782149,33321752,PDF technology,1/0/2000,FALSE,RHS,
1485,companytechnology,company,technology,Wave-Power Air-Compressing Company,33782149,33321753,PDF technology,23/11/2011,FALSE,RHS,
1486,companytechnology,company,technology,Edo Cement Company,33782149,33321754,PDF technology,1/0/2006,FALSE,,
1487,companytechnology,company,technology,Edo Cement Company,33782149,33321755,PDF technology,1/0/2007,FALSE,,
1488,companytechnology,company,technology,Exploits Gain Popularity [Read More...] Infosec Europe,33782149,33321756,PDF technology,28/9/2009,FALSE,RHS,
1489,companytechnology,company,technology,Exploits Gain Popularity [Read More...] Infosec Europe,33782149,33321757,PDF technology,1/0/2010,FALSE,RHS,
1490,companytechnology,company,technology,Exploits Gain Popularity [Read More...] Infosec Europe,33782149,33321758,PDF technology,28/3/2010,FALSE,RHS,
1491,companytechnology,company,technology,Facebook,33782149,33321759,PDF technology,19/3/2013,FALSE,RHS,
1492,companytechnology,company,technology,Facebook,33782149,33321760,PDF technology,8/11/2010,FALSE,RHS,
1493,companytechnology,company,technology,Facebook,33782149,33321761,PDF technology,2/3/2013,FALSE,RHS,
1494,companytechnology,company,technology,FBI Laboratory,33782149,33321762,PDF technology,9/7/2010,FALSE,RHS,
1495,companytechnology,company,technology,Ferrisburgh Solar Farm Operating LLC,33782149,33321763,PDF technology,1/0/2000,FALSE,RHS,
1496,companytechnology,company,technology,Financial Conduct Authority,33782149,33321764,PDF technology,11/3/2013,FALSE,RHS,
1497,companytechnology,company,technology,Fiscal Commission Working Group,33782149,33321765,PDF technology,21/2/2013,FALSE,RHS,
1498,companytechnology,company,technology,Fiscal Commission Working Group,33782149,33321766,PDF technology,18/8/2014,FALSE,RHS,
1499,companytechnology,company,technology,Intel,33782149,33321767,PDF technology,18/3/2013,FALSE,RHS,
1500,companytechnology,company,technology,Kazakhstan Stock,33782149,33321768,PDF technology,29/9/2008,FALSE,RHS,
1501,companytechnology,company,technology,Kazakhstan Stock,33782149,33321769,PDF technology,24/1/2012,FALSE,RHS,
1502,companytechnology,company,technology,Kazakhstan Stock,33782149,33321770,PDF technology,15/6/2012,FALSE,RHS,
1503,companytechnology,company,technology,Kohl's Department Stores',33782149,33321771,PDF technology,1/0/2011,FALSE,RHS,
1504,companytechnology,company,technology,Kohl's Department Stores',33782149,33321772,PDF technology,1/0/2012,FALSE,RHS,
1505,companytechnology,company,technology,LinkedIn,33782149,33321773,PDF technology,22/3/2013,FALSE,RHS,
1506,companytechnology,company,technology,LinkedIn,33782149,33321774,PDF technology,7/4/2013,FALSE,RHS,
1507,companytechnology,company,technology,LinkedIn,33782149,33321775,PDF technology,1/5/2013,FALSE,RHS,
1508,companytechnology,company,technology,McAfee Security,33782149,33321776,PDF technology,1/0/2009,FALSE,RHS,
1509,companytechnology,company,technology,McAfee Security,33782149,33321777,PDF technology,9/10/2012,FALSE,RHS,
1510,companytechnology,company,technology,MEADS International,33782149,33321778,PDF technology,1/6/2005,FALSE,RHS,
1511,companytechnology,company,technology,MEADS International,33782149,33321779,PDF technology,27/9/2005,FALSE,RHS,
1512,companytechnology,company,technology,MEADS International,33782149,33321780,PDF technology,1/11/2005,FALSE,RHS,
1513,companytechnology,company,technology,MEADS International,33782149,33321781,PDF technology,1/0/2011,FALSE,RHS,
1514,companytechnology,company,technology,MEADS International,33782149,33321782,PDF technology,14/1/2013,FALSE,RHS,
1515,companytechnology,company,technology,NYSE Monsanto Co.,33782149,33321783,PDF technology,7/1/2009,FALSE,RHS,
1516,companytechnology,company,technology,Wright County Egg,33782149,33321784,PDF technology,30/7/2010,FALSE,RHS,
1517,companytechnology,company,technology,activePDF,33782149,33321785,PDF technology,3/3/2013,TRUE,,
1518,companytechnology,company,technology,adobe software,33782149,33321786,PDF technology,1/10/2008,TRUE,,
1519,companytechnology,company,technology,adobe software,33782149,33321787,PDF technology,1/1/2013,TRUE,,
1520,companytechnology,company,technology,adobe software,33782149,33321788,PDF technology,20/8/2009,TRUE,,
1521,companytechnology,company,technology,adobe software,33782149,33321789,PDF technology,28/8/2009,TRUE,,
1522,companytechnology,company,technology,adobe software,33782149,33321790,PDF technology,1/0/2012,TRUE,,
1523,companytechnology,company,technology,adobe software,33782149,33321791,PDF technology,29/2/2013,TRUE,,
1524,companytechnology,company,technology,adobe software,33782149,33321792,PDF technology,13/0/2010,TRUE,,
1525,companytechnology,company,technology,adobe software,33782149,33321793,PDF technology,9/5/2009,TRUE,,
1526,companytechnology,company,technology,adobe software,33782149,33321794,PDF technology,17/1/2013,TRUE,,
1527,companytechnology,company,technology,adobe software,33782149,33321795,PDF technology,12/3/2013,TRUE,,
